CODIGOTRAMOBT;X1;Y1;X2;Y2;LONGITUD;ACOMETIDA
198259;472612;1557979;472644;1557981;0;S
198262;472647;1559026;472646;1559005;0;S
198265;472624;1559111;472633;1559119;0;S
198268;472644;1559229;472623;1559226;0;S
198271;472643;1557335;472617;1557337;0;S
198274;472665;1553125;472649;1553176;0;N
198277;472678;1556690;472624;1556690;0;S
198280;472685;1557401;472611;1557385;0;S
198283;472624;1557578;472655;1557530;0;S
198286;472624;1558164;472638;1558143;0;S
198289;472617;1558284;472620;1558245;0;S
198292;472627;1558291;472649;1558262;0;S
198295;472632;1558594;472627;1558556;0;S
198298;472608;1559124;472647;1559135;0;S
198301;472656;1559310;472660;1559277;0;S
198304;472637;1562294;472649;1562293;0;S
198307;472595;1562248;472608;1562256;0;N
198310;472650;1558210;472625;1558225;0;S
198313;472700;1556641;472653;1556645;0;N
198316;472669;1557374;472635;1557370;0;S
198319;472663;1557627;472612;1557611;0;S
198322;472651;1557702;472624;1557737;0;S
198325;472587;1557778;472660;1557814;0;N
198328;472611;1557897;472646;1557883;0;S
198331;472655;1557972;472626;1557959;0;S
198334;472648;1558520;472611;1558499;0;S
198337;472641;1558683;472628;1558728;0;S
198340;472609;1558786;472648;1558751;0;N
198343;472654;1559204;472612;1559237;0;S
198346;472619;1559266;472610;1559242;0;S
198349;472609;1559246;472656;1559277;0;S
198352;472615;1556572;472663;1556568;0;S
198355;472650;1556603;472611;1556582;0;S
198358;472632;1552619;472655;1552634;0;N
198361;472622;1552630;472615;1552675;0;N
198364;472577;1557418;472626;1557431;0;N
198367;472598;1557459;472609;1557428;0;N
198370;472629;1557584;472648;1557607;0;S
198373;472678;1558638;472657;1558639;0;S
198376;472662;1558668;472613;1558670;0;S
198379;472630;1559099;472651;1559073;0;S
198382;472632;1560812;472632;1560771;0;N
198385;472637;1561353;472650;1561315;0;S
198388;472683;1562292;472621;1562326;0;S
198391;472626;1556672;472651;1556622;0;S
198394;472622;1557444;472656;1557475;0;S
198397;472653;1557972;472619;1557935;0;S
198400;472668;1558239;472654;1558190;0;S
198403;472648;1558150;472641;1558168;0;S
198406;472585;1558520;472645;1558459;0;N
198409;472639;1558824;472661;1558820;0;S
198412;472599;1558909;472651;1558865;0;S
198415;472609;1558918;472646;1558894;0;S
198418;472662;1558906;472632;1558919;0;S
198421;472647;1559027;472632;1559031;0;S
198424;472564;1559070;472627;1559013;0;N
198427;472644;1559194;472646;1559205;0;S
198430;472615;1559275;472618;1559290;0;S
198433;472683;1559444;472626;1559458;0;S
198436;472603;1556604;472650;1556563;0;S
198439;472606;1556434;472623;1556428;0;S
198442;472643;1558514;472645;1558536;0;S
198445;472630;1558563;472653;1558555;0;S
198448;472648;1558590;472619;1558600;0;S
198451;472620;1559233;472639;1559223;0;S
198454;472612;1562467;472653;1562493;0;S
198457;472629;1552535;472639;1552607;0;S
198460;472622;1557440;472650;1557457;0;S
198463;472588;1557643;472641;1557651;0;S
198466;472599;1557849;472612;1557871;0;S
198469;472618;1558205;472634;1558166;0;S
198472;472603;1558333;472635;1558336;0;S
198475;472644;1558669;472614;1558650;0;S
198478;472608;1558884;472662;1558886;0;S
198481;472621;1558901;472613;1558908;0;S
198484;472622;1559105;472617;1559114;0;S
198487;472617;1559178;472652;1559195;0;S
198490;472656;1561312;472615;1561278;0;N
198493;472676;1561343;472642;1561316;0;S
198496;472598;1552713;472619;1552703;0;S
198499;472607;1552910;472630;1552874;0;N
198502;472593;1557430;472663;1557448;0;S
198505;472676;1557556;472627;1557544;0;S
198508;472631;1558127;472630;1558162;0;S
198511;472675;1558241;472623;1558220;0;S
198514;472608;1558262;472624;1558229;0;S
198517;472591;1558571;472660;1558575;0;S
198520;472651;1558629;472638;1558602;0;S
198523;472651;1559048;472635;1559058;0;S
198526;472631;1559216;472641;1559185;0;S
198529;472641;1561361;472655;1561317;0;S
198532;472671;1561324;472664;1561324;0;S
198535;472620;1558171;472645;1558193;0;S
198538;472682;1556724;472652;1556684;0;S
198541;472670;1558198;472656;1558210;0;S
198544;472645;1552713;472668;1552708;0;S
198547;472595;1552695;472651;1552728;0;N
198550;472651;1552791;472618;1552771;0;N
198553;472635;1556672;472614;1556639;0;S
198556;472667;1557699;472661;1557690;0;S
198559;472625;1557703;472628;1557668;0;S
198562;472607;1557697;472661;1557714;0;S
198565;472601;1558366;472640;1558396;0;N
198568;472636;1558687;472651;1558704;0;S
198571;472664;1559303;472637;1559271;0;N
198574;472659;1559311;472646;1559302;0;S
198577;472659;1559470;472660;1559476;0;S
198580;472647;1558350;472659;1558336;0;S
198583;472666;1552732;472630;1552696;0;S
198586;472645;1554706;472639;1554711;0;N
198589;472648;1556737;472653;1556713;0;S
198592;472672;1556745;472657;1556729;0;N
198595;472614;1556751;472638;1556717;0;N
198598;472636;1556782;472640;1556771;0;S
198601;472686;1557357;472630;1557311;0;S
198604;472647;1557524;472623;1557518;0;S
198607;472652;1557505;472665;1557554;0;S
198610;472646;1557746;472638;1557762;0;S
198613;472649;1558311;472649;1558281;0;S
198616;472630;1558906;472650;1558915;0;S
198619;472603;1559238;472659;1559241;0;S
198622;472635;1556708;472663;1556722;0;S
198625;472698;1557367;472648;1557327;0;N
198628;472673;1557579;472644;1557557;0;S
198631;472676;1557604;472654;1557584;0;S
198634;472660;1557606;472647;1557643;0;S
198637;472637;1557630;472626;1557620;0;S
198640;472648;1557708;472643;1557718;0;S
198643;472666;1558673;472616;1558671;0;S
198646;472608;1558911;472641;1558895;0;S
198649;472592;1558962;472630;1558932;0;N
198652;472659;1558949;472649;1559003;0;S
198655;472625;1559045;472654;1559021;0;S
198658;472657;1558794;472663;1558819;0;S
198661;472644;1558816;472662;1558806;0;S
198664;472667;1556450;472651;1556449;0;S
198667;472684;1557407;472630;1557386;0;S
198670;472622;1557843;472654;1557835;0;S
198673;472647;1557995;472648;1557998;0;S
198676;472644;1558320;472653;1558357;0;S
198679;472661;1558564;472667;1558540;0;S
198682;472643;1559066;472627;1559062;0;S
198685;472614;1559284;472649;1559331;0;S
198688;472667;1559453;472653;1559438;0;S
198691;472626;1558397;472669;1558366;0;S
198694;472606;1552570;472673;1552570;0;S
198697;472676;1558246;472633;1558215;0;S
198700;472646;1556535;472626;1556497;0;S
198703;472657;1557478;472650;1557485;0;S
198706;472658;1557954;472633;1557951;0;S
198709;472627;1558211;472661;1558201;0;S
198712;472694;1558151;472663;1558183;0;N
198715;472658;1558236;472637;1558217;0;S
198718;472680;1558839;472641;1558846;0;S
198721;472628;1558912;472648;1558936;0;S
198724;472657;1558959;472628;1558932;0;S
198727;472713;1559025;472658;1559038;0;N
198730;472648;1552677;472622;1552696;0;S
198733;472666;1559296;472653;1559282;0;S
198736;472625;1556308;472626;1556289;0;S
198739;472642;1556787;472649;1556761;0;S
198742;472605;1557962;472654;1557972;0;S
198745;472621;1558208;472644;1558173;0;S
198748;472683;1559014;472640;1558988;0;S
198751;472655;1559135;472626;1559171;0;S
198754;472632;1559268;472672;1559253;0;S
198757;472615;1552681;472636;1552686;0;S
198760;472674;1552690;472671;1552705;0;S
198763;472621;1561268;472668;1561289;0;S
198766;472649;1559095;472674;1559127;0;S
198769;472678;1559113;472672;1559106;0;S
198772;472652;1557773;472657;1557767;0;S
198775;472635;1556714;472663;1556704;0;S
198778;472675;1557657;472666;1557664;0;S
198781;472621;1558161;472661;1558171;0;N
198784;472690;1558161;472661;1558161;0;N
198787;472658;1558249;472649;1558265;0;S
198790;472640;1558381;472646;1558334;0;S
198793;472633;1558460;472623;1558431;0;S
198796;472660;1558500;472658;1558540;0;S
198799;472628;1558922;472635;1558887;0;S
198802;472625;1558944;472662;1558925;0;S
198805;472680;1559154;472644;1559189;0;S
198808;472678;1562255;472662;1562301;0;S
198811;472631;1558194;472651;1558255;0;S
198814;472649;1552778;472672;1552758;0;N
198817;472617;1556718;472669;1556766;0;S
198820;472650;1557483;472655;1557468;0;S
198823;472665;1557513;472673;1557515;0;S
198826;472681;1557941;472628;1557927;0;S
198829;472654;1558556;472650;1558573;0;S
198832;472607;1559239;472652;1559232;0;S
198835;472656;1558806;472639;1558790;0;S
198838;472681;1556676;472658;1556727;0;S
198841;472669;1552759;472672;1552818;0;S
198844;472630;1556316;472657;1556295;0;S
198847;472616;1556658;472637;1556683;0;S
198850;472616;1556748;472661;1556772;0;S
198853;472686;1557881;472623;1557862;0;N
198856;472609;1557873;472628;1557847;0;S
198859;472625;1558135;472630;1558147;0;S
198862;472653;1558300;472649;1558300;0;S
198865;472621;1559082;472673;1559065;0;S
198868;472647;1559187;472671;1559168;0;S
198871;472681;1552715;472622;1552698;0;S
198874;472683;1556566;472647;1556536;0;S
198877;472671;1552690;472624;1552677;0;S
198880;472692;1552546;472637;1552508;0;N
198883;472663;1557538;472628;1557555;0;S
198886;472667;1557739;472676;1557717;0;S
198889;472706;1558185;472662;1558215;0;N
198892;472667;1558274;472666;1558246;0;S
198895;472665;1558638;472671;1558628;0;S
198898;472677;1558658;472675;1558668;0;N
198901;472666;1558938;472648;1558987;0;S
198904;472669;1559174;472623;1559154;0;S
198907;472664;1559263;472623;1559248;0;S
198910;472657;1559498;472662;1559485;0;S
198913;472645;1552724;472638;1552751;0;S
198916;472659;1552735;472679;1552751;0;S
198919;472674;1557414;472626;1557390;0;S
198922;472613;1557447;472638;1557460;0;S
198925;472665;1557475;472676;1557506;0;S
198928;472629;1557547;472655;1557555;0;N
198931;472644;1558159;472658;1558170;0;S
198934;472637;1558206;472660;1558177;0;S
198937;472647;1558580;472624;1558616;0;S
198940;472640;1558706;472638;1558648;0;N
198943;472672;1558863;472631;1558840;0;S
198946;472651;1559284;472639;1559271;0;S
198949;472636;1560776;472652;1560718;0;N
198952;472676;1559139;472638;1559138;0;S
198955;472658;1558223;472654;1558256;0;S
198958;472617;1552751;472677;1552787;0;S
198961;472631;1552864;472656;1552847;0;N
198964;472629;1556357;472635;1556307;0;N
198967;472642;1557702;472625;1557692;0;S
198970;472662;1558536;472655;1558572;0;S
198973;472676;1558798;472679;1558793;0;N
198976;472697;1558863;472677;1558902;0;N
198979;472667;1559102;472673;1559108;0;S
198982;472665;1553660;472654;1553634;0;S
198985;472699;1553634;472632;1553631;0;S
198988;472664;1553634;472677;1553648;0;S
198991;472628;1556477;472681;1556475;0;S
198994;472688;1556620;472669;1556596;0;S
198997;472662;1557567;472676;1557566;0;S
199000;472664;1557593;472650;1557622;0;S
199003;472657;1558196;472636;1558226;0;S
199006;472678;1558420;472663;1558404;0;S
199009;472684;1558543;472650;1558600;0;S
199012;472663;1559498;472638;1559483;0;S
199015;472691;1553822;472663;1553864;0;S
199018;472673;1556710;472641;1556685;0;S
199021;472684;1553825;472639;1553832;0;S
199024;472642;1552644;472669;1552686;0;S
199027;472657;1556459;472663;1556497;0;N
199030;472622;1556482;472675;1556460;0;N
199033;472677;1556535;472662;1556525;0;S
199036;472676;1556593;472631;1556602;0;S
199039;472640;1556741;472651;1556752;0;S
199042;472617;1557919;472679;1557959;0;N
199045;472686;1558259;472661;1558247;0;S
199048;472641;1558580;472681;1558561;0;S
199051;472663;1558595;472663;1558597;0;S
199054;472659;1558848;472637;1558859;0;S
199057;472686;1559446;472679;1559490;0;S
199060;472686;1552550;472654;1552591;0;S
199063;472676;1558815;472683;1558824;0;S
199066;472627;1556416;472673;1556440;0;S
199069;472654;1557338;472649;1557380;0;S
199072;472624;1557475;472674;1557436;0;S
199075;472689;1557799;472671;1557756;0;S
199078;472654;1557862;472675;1557888;0;S
199081;472617;1557985;472654;1557951;0;S
199084;472683;1558251;472645;1558274;0;S
199087;472635;1558352;472679;1558365;0;S
199090;472626;1558382;472634;1558393;0;S
199093;472603;1558920;472675;1558870;0;S
199096;472666;1558948;472637;1558981;0;S
199099;472670;1558946;472634;1558956;0;N
199102;472681;1558995;472672;1559013;0;S
199105;472697;1559169;472634;1559151;0;S
199108;472664;1559457;472641;1559452;0;S
199111;472655;1556632;472668;1556650;0;S
199114;472652;1552671;472634;1552664;0;S
199117;472653;1559115;472646;1559104;0;S
199120;472682;1559117;472684;1559098;0;S
199123;472646;1556521;472673;1556540;0;S
199126;472650;1556805;472660;1556762;0;S
199129;472675;1557341;472656;1557355;0;S
199132;472695;1557699;472659;1557657;0;N
199135;472649;1557690;472673;1557701;0;S
199138;472637;1557699;472656;1557731;0;S
199141;472637;1558577;472665;1558555;0;N
199144;472656;1558895;472652;1558935;0;S
199147;472675;1558994;472653;1559007;0;S
199150;472697;1559028;472651;1559010;0;S
199153;472692;1559155;472681;1559221;0;S
199156;472660;1559277;472657;1559300;0;S
199159;472685;1557364;472674;1557422;0;S
199162;472671;1556538;472637;1556496;0;S
199165;472637;1557376;472635;1557381;0;S
199168;472637;1557540;472683;1557560;0;S
199171;472687;1557929;472632;1557908;0;S
199174;472665;1558280;472645;1558262;0;S
199177;472690;1558301;472657;1558294;0;S
199180;472629;1558400;472672;1558433;0;N
199183;472657;1558423;472643;1558466;0;S
199186;472640;1558491;472647;1558462;0;S
199189;472646;1558532;472677;1558527;0;S
199192;472659;1558647;472643;1558641;0;S
199195;472645;1558850;472636;1558826;0;S
199198;472661;1559176;472663;1559185;0;S
199201;472693;1559450;472642;1559447;0;S
199204;472724;1560775;472636;1560760;0;N
199207;472623;1560798;472679;1560749;0;N
199210;472654;1562275;472658;1562298;0;N
199213;472674;1562269;472679;1562311;0;S
199216;472660;1557884;472646;1557895;0;S
199219;472666;1558680;472666;1558719;0;S
199222;472627;1558185;472679;1558208;0;S
199225;472645;1559462;472676;1559480;0;S
199228;472693;1559456;472667;1559483;0;S
199231;472658;1556697;472658;1556704;0;S
199234;472659;1552795;472681;1552784;0;S
199237;472677;1556693;472643;1556673;0;N
199240;472660;1556712;472653;1556735;0;S
199243;472661;1557414;472683;1557410;0;N
199246;472681;1557488;472657;1557488;0;S
199249;472666;1557686;472644;1557634;0;S
199252;472631;1558239;472641;1558231;0;S
199255;472651;1558891;472652;1558879;0;S
199258;472699;1558882;472655;1558890;0;S
199261;472664;1559092;472647;1559104;0;S
199264;472660;1559101;472638;1559076;0;S
199267;472678;1559237;472633;1559281;0;S
199270;472670;1559296;472647;1559275;0;S
199273;472677;1559480;472651;1559477;0;S
199276;472684;1562346;472634;1562379;0;N
199279;472667;1558898;472648;1558912;0;S
199282;472656;1557718;472676;1557725;0;S
199285;472637;1556636;472636;1556668;0;S
199288;472653;1557608;472669;1557595;0;S
199291;472664;1557721;472637;1557701;0;S
199294;472610;1557881;472634;1557881;0;S
199297;472677;1558182;472665;1558199;0;S
199300;472690;1558241;472683;1558265;0;S
199303;472638;1558453;472666;1558492;0;S
199306;472634;1558535;472662;1558531;0;S
199309;472686;1558698;472674;1558683;0;N
199312;472666;1559136;472685;1559115;0;S
199315;472627;1552746;472683;1552733;0;N
199318;472675;1556582;472666;1556595;0;S
199321;472694;1556637;472637;1556620;0;S
199324;472660;1558584;472678;1558564;0;S
199327;472641;1558838;472643;1558861;0;N
199330;472584;1561367;472686;1561353;0;N
199333;472652;1562292;472656;1562267;0;S
199336;472651;1556713;472685;1556725;0;S
199339;472668;1560730;472668;1560642;0;S
199342;472645;1557540;472637;1557543;0;S
199345;472671;1557761;472653;1557740;0;N
199348;472681;1559235;472684;1559230;0;S
199351;472644;1559477;472672;1559449;0;S
199354;472660;1559126;472657;1559101;0;S
199357;472698;1559136;472640;1559126;0;S
199360;472684;1559099;472654;1559122;0;S
199363;472694;1559103;472640;1559137;0;S
199366;472663;1557590;472666;1557589;0;S
199369;472700;1553053;472653;1553120;0;N
199372;472671;1556493;472687;1556490;0;S
199375;472676;1557340;472650;1557357;0;S
199378;472615;1557425;472674;1557455;0;S
199381;472660;1557525;472645;1557540;0;S
199384;472649;1557751;472661;1557778;0;S
199387;472683;1557810;472652;1557802;0;S
199390;472631;1557866;472675;1557878;0;S
199393;472663;1557968;472686;1557906;0;S
199396;472672;1557933;472681;1557963;0;S
199399;472694;1558262;472658;1558265;0;S
199402;472655;1558315;472648;1558317;0;S
199405;472681;1558535;472635;1558549;0;S
199408;472691;1558580;472660;1558566;0;S
199411;472680;1558811;472690;1558819;0;S
199414;472679;1558941;472667;1558956;0;S
199417;472674;1558988;472683;1558995;0;S
199420;472691;1558980;472647;1559006;0;S
199423;472678;1559204;472678;1559151;0;S
199426;472698;1559215;472650;1559202;0;S
199429;472682;1559193;472642;1559196;0;S
199432;472688;1556431;472685;1556431;0;S
199435;472691;1557490;472652;1557474;0;S
199438;472626;1557999;472647;1557968;0;S
199441;472670;1559163;472647;1559210;0;S
199444;472664;1552689;472637;1552630;0;S
199447;472655;1558231;472671;1558210;0;S
199450;472686;1557768;472682;1557739;0;S
199453;472678;1552563;472644;1552572;0;S
199456;472641;1556524;472657;1556564;0;N
199459;472674;1556633;472656;1556617;0;S
199462;472689;1557686;472680;1557665;0;S
199465;472681;1557746;472672;1557716;0;S
199468;472693;1558290;472642;1558242;0;S
199471;472652;1558342;472668;1558369;0;S
199474;472652;1558899;472645;1558909;0;S
199477;472673;1559039;472680;1558988;0;S
199480;472671;1559174;472689;1559179;0;S
199483;472684;1559471;472646;1559464;0;S
199486;472674;1556542;472661;1556518;0;N
199489;472656;1556501;472647;1556523;0;N
199492;472690;1556758;472640;1556792;0;S
199495;472650;1556793;472686;1556795;0;S
199498;472639;1557469;472688;1557476;0;N
199501;472699;1557752;472677;1557723;0;S
199504;472606;1557754;472646;1557796;0;N
199507;472638;1558238;472645;1558250;0;S
199510;472664;1558897;472660;1558846;0;S
199513;472691;1558910;472675;1558886;0;S
199516;472682;1558951;472678;1558945;0;S
199519;472654;1559046;472683;1559031;0;S
199522;472657;1560705;472643;1560694;0;S
199525;472672;1552641;472658;1552665;0;S
199528;472658;1558726;472676;1558667;0;S
199531;472640;1556516;472662;1556534;0;S
199534;472686;1557333;472664;1557324;0;S
199537;472653;1558191;472666;1558157;0;S
199540;472685;1558326;472665;1558300;0;S
199543;472635;1558529;472657;1558486;0;S
199546;472655;1558528;472692;1558556;0;S
199549;472651;1558661;472682;1558688;0;S
199552;472664;1559059;472687;1559029;0;S
199555;472695;1559180;472685;1559173;0;S
199558;472670;1557926;472682;1557910;0;S
